,username,date,text,word_number,no_stop_words
206,Aleks_Paris,2020-06-29 12:50:07,"Et Késapalorio : ""LREM — La décrue"" #Municipales2020 #Paris",5,"['késapalorio', 'lrem', 'décrue', 'municipales2020', 'paris']"
207,SalemLola,2020-06-29 12:50:02,Un message de Philippe Muray pour ceux qui s'extasient face aux mirages de la “vague verte” lors de ces dernières #Municipales2020 ,12,"['message', 'philippe', 'muray', 'ceux', 'extasient', 'face', 'mirages', 'vague', 'verte', 'lors', 'dernières', 'municipales2020']"
208,lorenzobdx33,2020-06-29 12:49:49,Comment #bordeauxmaville à pu tomber aussi bas ... Je suis abasourdi #Municipales2020 #Bordeaux https://twitter.com/sudouest/status/1277544855909076994?s=21,16,"['comment', 'bordeauxmaville', 'pu', 'tomber', 'aussi', 'bas', 'abasourdi', 'municipales2020', 'bordeaux', 'https', 'twitter', 'com', 'sudouest', 'status', '1277544855909076994', '21']"
209,LePoint,2020-06-29 12:49:47,"Il faut ""un alliage politique fort"" avec les Verts, qui doit être ""la première étape en vue de l'alternance à gauche en 2022"", lors de la présidentielle, a affirmé lundi Pierre Jouvet, porte-parole du PS https://bit.ly/3ieJJEA #Municipales2020 ",28,"['faut', 'alliage', 'politique', 'fort', 'verts', 'doit', 'être', 'première', 'étape', 'vue', 'alternance', 'gauche', '2022', 'lors', 'présidentielle', 'a', 'affirmé', 'lundi', 'pierre', 'jouvet', 'porte', 'parole', 'ps', 'https', 'bit', 'ly', '3iejjea', 'municipales2020']"
210,Kingdon44116212,2020-06-29 12:49:44,On a évité une deuxième vague de racistes. Coup de chance. Espèrons que le Covid prenne exemple sur MLP #coronavirus #Covid_19 #racisme #Municipales2020,16,"['a', 'évité', 'deuxième', 'vague', 'racistes', 'coup', 'chance', 'espèrons', 'covid', 'prenne', 'exemple', 'mlp', 'coronavirus', 'covid_19', 'racisme', 'municipales2020']"
211,MCCG,2020-06-29 12:49:31,Un immense merci aux habitants du 14e qui nous ont accordé leur confiance. #Paris14 #Municipales2020 ,8,"['immense', 'merci', 'habitants', '14e', 'accordé', 'confiance', 'paris14', 'municipales2020']"
212,CdGournay,2020-06-29 12:49:11,"Franchement, je préfère un vrai islamiste maire d'une commune de 30.000 hab qu'un clone acculturé comme Madjid Messaoudene à #SaintDenis (114 048 hab) ou un socialiste halal à Trappes (Benoit Hamon) #Municipales2020 ",24,"['franchement', 'préfère', 'vrai', 'islamiste', 'maire', 'commune', '30', '000', 'hab', 'clone', 'acculturé', 'comme', 'madjid', 'messaoudene', 'saintdenis', '114', '048', 'hab', 'socialiste', 'halal', 'trappes', 'benoit', 'hamon', 'municipales2020']"
213,Sinclar34,2020-06-29 12:49:00,@Jcgayssot #Municipales2020: des pertes significatives pour le @PCF et @lRepublicains75 en @iledefrance https://www.lemonde.fr/politique/article/2020/06/29/municipales-2020-des-pertes-significatives-pour-le-pcf-et-lr-en-ile-de-france_6044523_823448.html via @lemondefr,27,"['jcgayssot', 'municipales2020', 'pertes', 'significatives', 'pcf', 'lrepublicains75', 'iledefrance', 'https', 'www', 'lemonde', 'fr', 'politique', 'article', '2020', '06', '29', 'municipales', '2020', 'pertes', 'significatives', 'pcf', 'lr', 'ile', 'france_6044523_823448', 'html', 'via', 'lemondefr']"
214,CollecCitoyen06,2020-06-29 12:48:40,#Municipales2020 #Nice #Alpesmaritimes #VilledeNice #Nice06 #vagueverte #écologie,7,"['municipales2020', 'nice', 'alpesmaritimes', 'villedenice', 'nice06', 'vagueverte', 'écologie']"
215,MarcheForever,2020-06-29 12:48:34,Première sortie officiel de @louis_aliot #Perpignan #Municipales2020 ,6,"['première', 'sortie', 'officiel', 'louis_aliot', 'perpignan', 'municipales2020']"
216,AFPLyon,2020-06-29 12:48:34,"#Municipales2020 @Gregorydoucet , l'humanitaire écolo dans le costume du maire de #Lyon http://u.afp.com/3sRe #AFP",13,"['municipales2020', 'gregorydoucet', 'humanitaire', 'écolo', 'costume', 'maire', 'lyon', 'http', 'u', 'afp', 'com', '3sre', 'afp']"
217,ClaraJb5,2020-06-29 12:48:28,Coucou @MartineVassal #Municipales2020 #MunicipalesMarseille #Rubirola,5,"['coucou', 'martinevassal', 'municipales2020', 'municipalesmarseille', 'rubirola']"
218,harlandsct,2020-06-29 12:47:25,Imaginez si la une de @sudouest de ce matin c'etait ça ... #NousLesGirondins #Girondins #Municipales #Municipales2020 #Longuepeedemission #bordeauxmaville #Bordeaux #KingStreetOut,14,"['imaginez', 'si', 'sudouest', 'matin', 'etait', 'ça', 'nouslesgirondins', 'girondins', 'municipales', 'municipales2020', 'longuepeedemission', 'bordeauxmaville', 'bordeaux', 'kingstreetout']"
219,JENA85012641,2020-06-29 12:47:10,"LREM passe à la trappe à Rambouillet avec un score minable, ça c'est une bonne nouvelle ! Au fait @auroreberge il va encore falloir penser à encore retourner sa veste car LREM ne fait plus recette #Municipales2020",24,"['lrem', 'passe', 'trappe', 'rambouillet', 'score', 'minable', 'ça', 'bonne', 'nouvelle', 'fait', 'auroreberge', 'va', 'encore', 'falloir', 'penser', 'encore', 'retourner', 'veste', 'car', 'lrem', 'fait', 'plus', 'recette', 'municipales2020']"
220,nenejr6974,2020-06-29 12:46:53,"J'veux pas dire mais la dernière fois que j'ai vu un Bruno à la tête de Lyon, c'était pas joli joli.... #Municipales2020",11,"['veux', 'dire', 'dernière', 'fois', 'vu', 'bruno', 'tête', 'lyon', 'joli', 'joli', 'municipales2020']"
221,Stewxy,2020-06-29 12:46:41,Il y a eu autant de personnes qui étaient au rassemblement de soutien aux policiers par Zohra Bitan que de personnes qui ont voter LREM hier au #Municipales2020,13,"['a', 'autant', 'personnes', 'rassemblement', 'soutien', 'policiers', 'zohra', 'bitan', 'personnes', 'voter', 'lrem', 'hier', 'municipales2020']"
222,dabitjoe,2020-06-29 12:46:09,#Municipales2020 @lilleverte2020 ne demande pas le recomptage des voix mais souhaitent le détail des résultats officiels et la liste des procurations.,11,"['municipales2020', 'lilleverte2020', 'demande', 'recomptage', 'voix', 'souhaitent', 'détail', 'résultats', 'officiels', 'liste', 'procurations']"
223,CathoFriendly,2020-06-29 12:46:09,Et si vous n’avez pas voté #EELV dans ce cas je vous recommande cette lecture : http://www.vatican.va/content/francesco/fr/encyclicals/documents/papa-francesco_20150524_enciclica-laudato-si.html #Municipales2020 ,22,"['si', 'voté', 'eelv', 'cas', 'recommande', 'cette', 'lecture', 'http', 'www', 'vatican', 'va', 'content', 'francesco', 'fr', 'encyclicals', 'documents', 'papa', 'francesco_20150524_enciclica', 'laudato', 'si', 'html', 'municipales2020']"
224,F3Rhone_Alpes,2020-06-29 12:46:04,https://france3-regions.francetvinfo.fr/auvergne-rhone-alpes/loire/saint-etienne/municipales-2020-2e-tour-bascules-reglements-comptes-nouveaux-visages-ce-qu-il-faut-retenir-loire-1847856.html Ce qu'il faut retenir du 2e tour des #municipales2020 dans la #Loire,31,"['https', 'france3', 'regions', 'francetvinfo', 'fr', 'auvergne', 'rhone', 'alpes', 'loire', 'saint', 'etienne', 'municipales', '2020', '2e', 'tour', 'bascules', 'reglements', 'comptes', 'nouveaux', 'visages', 'faut', 'retenir', 'loire', '1847856', 'html', 'faut', 'retenir', '2e', 'tour', 'municipales2020', 'loire']"
225,bouvier_c,2020-06-29 12:46:03,Laissons les Français s’exprimer et débattre. Abstention n’est pas un parti politique et n’appartient à personne. #Municipales2020 #Annecy #resultatsmunicipales #secondtour,13,"['laissons', 'français', 'exprimer', 'débattre', 'abstention', 'parti', 'politique', 'appartient', 'personne', 'municipales2020', 'annecy', 'resultatsmunicipales', 'secondtour']"
226,bouvier_c,2020-06-29 12:46:02,"Utiliser dans toutes les élections des arguments sur l’abstentionnisme et les faibles écarts de voix quand on perd, pour dire que le candidat n’est pas légitime, et ensuite dire le contraire quand on gagne. #Municipales2020 #Annecy #resultatsmunicipales #secondtour",22,"['utiliser', 'toutes', 'élections', 'arguments', 'abstentionnisme', 'faibles', 'écarts', 'voix', 'quand', 'perd', 'dire', 'candidat', 'légitime', 'ensuite', 'dire', 'contraire', 'quand', 'gagne', 'municipales2020', 'annecy', 'resultatsmunicipales', 'secondtour']"
227,bouvier_c,2020-06-29 12:46:02,"Je veux aussi rappeler que dans une élection il y a toujours vainqueurs et des vaincus, que la roue tourne de temps en temps; #Municipales2020 #Annecy #resultatsmunicipales #secondtour",16,"['veux', 'aussi', 'rappeler', 'élection', 'a', 'toujours', 'vainqueurs', 'vaincus', 'roue', 'tourne', 'temps', 'temps', 'municipales2020', 'annecy', 'resultatsmunicipales', 'secondtour']"
228,bouvier_c,2020-06-29 12:46:02,Je souhaite aux vainqueurs 6 ans de travail productifs. Aussi je souhaite aux forces d’oppositions 6 ans de débats éclairés et constructifs. #Municipales2020 #Annecy #resultatsmunicipales #secondtour,19,"['souhaite', 'vainqueurs', '6', 'ans', 'travail', 'productifs', 'aussi', 'souhaite', 'forces', 'oppositions', '6', 'ans', 'débats', 'éclairés', 'constructifs', 'municipales2020', 'annecy', 'resultatsmunicipales', 'secondtour']"
229,bouvier_c,2020-06-29 12:46:01,"Je tiens à féliciter l’ensemble des listes, candidats, colistiers et leurs soutiens, aux personnels de mairies et aux assesseurs qui ont oeuvré dans la campagne des municipales dans un contexte très difficile. #Municipales2020 #Annecy #resultatsmunicipales #secondtour",21,"['tiens', 'féliciter', 'ensemble', 'listes', 'candidats', 'colistiers', 'leurs', 'soutiens', 'personnels', 'mairies', 'assesseurs', 'oeuvré', 'campagne', 'municipales', 'contexte', 'très', 'difficile', 'municipales2020', 'annecy', 'resultatsmunicipales', 'secondtour']"
230,lemondefr,2020-06-29 12:45:19,"Au second tour des #municipales2020, abstention record et percée écologiste. Dimanche 28 juin, seuls quatre électeurs sur dix ont fait le déplacement jusqu’à un bureau de vote ",19,"['second', 'tour', 'municipales2020', 'abstention', 'record', 'percée', 'écologiste', 'dimanche', '28', 'juin', 'seuls', 'quatre', 'électeurs', 'dix', 'fait', 'déplacement', 'jusqu', 'bureau', 'vote']"
231,PierreDzrd,2020-06-29 12:45:18,Super infographie @lemondefr après les #Municipales2020 Il y a eu du mouvement mais pas de grand bouleversement de l’équilibre vs 2014 À gauche : Percée urbaine des Écolos et poursuite de l’érosion du PCF À droite : Domination en villes moyennes mais repli en grandes villes ,26,"['super', 'infographie', 'lemondefr', 'après', 'municipales2020', 'a', 'mouvement', 'grand', 'bouleversement', 'équilibre', 'vs', '2014', 'gauche', 'percée', 'urbaine', 'écolos', 'poursuite', 'érosion', 'pcf', 'droite', 'domination', 'villes', 'moyennes', 'repli', 'grandes', 'villes']"
232,hellopolitique,2020-06-29 12:45:14,"#moudenc #Municipales2020 Je trouve lamentable que les gens votent aussi peu .. Quand on a des aspirations pour sa ville, on prend le temps de donner les moyens démocratiques de nous représenter. Merde !!! Nous sommes des moutons ! J'ai honte.",21,"['moudenc', 'municipales2020', 'trouve', 'lamentable', 'gens', 'votent', 'aussi', 'peu', 'quand', 'a', 'aspirations', 'ville', 'prend', 'temps', 'donner', 'moyens', 'démocratiques', 'représenter', 'merde', 'moutons', 'honte']"
233,loorent,2020-06-29 12:45:06,@EmmanuelMacron depuis hier #Municipales2020 ,4,"['emmanuelmacron', 'depuis', 'hier', 'municipales2020']"
234,DiogeneCo,2020-06-29 12:44:42,"Moonbyul hors-champ aujourd'hui, c'est un peu comme Buzyn aux municipales hier ! #HwasaIsMaria #HWASA_MARIA #HwasaMaria #Municipales2020 ",14,"['moonbyul', 'hors', 'champ', 'aujourd', 'hui', 'peu', 'comme', 'buzyn', 'municipales', 'hier', 'hwasaismaria', 'hwasa_maria', 'hwasamaria', 'municipales2020']"
235,XavierLalu,2020-06-29 12:44:06,"Pour ceux qui veulent déménager, une explication très pertinente pour t'aider à choisir tes voisins à #toulouse #municipales2020 ",11,"['ceux', 'veulent', 'déménager', 'explication', 'très', 'pertinente', 'aider', 'choisir', 'voisins', 'toulouse', 'municipales2020']"
236,meganechiecchi,2020-06-29 12:43:59,"« Édouard Philippe souhaite évidemment rester à Matignon. Pour autant, il a posé, d’après ce que disent ses proches, des conditions... » La première analyse vidéo de @NathalieSchuck pour @LePoint au lendemain des #Municipales2020 est à retrouver par ici ",22,"['édouard', 'philippe', 'souhaite', 'évidemment', 'rester', 'matignon', 'autant', 'a', 'posé', 'après', 'disent', 'proches', 'conditions', 'première', 'analyse', 'vidéo', 'nathalieschuck', 'lepoint', 'lendemain', 'municipales2020', 'retrouver', 'ici']"
237,LecasJean,2020-06-29 12:43:36,#Strasbourg #Municipales2020 #MunicipalesStrasbourg #JeanneBarseghian #jeannebarsegh,5,"['strasbourg', 'municipales2020', 'municipalesstrasbourg', 'jeannebarseghian', 'jeannebarsegh']"
238,Tendanceouest76,2020-06-29 12:43:36,Le nouveau maire de #Bolbec recueille plus de 50% des suffrages lors du second tour des #Municipales2020. #Normandie #SeineMaritime,13,"['nouveau', 'maire', 'bolbec', 'recueille', 'plus', '50', 'suffrages', 'lors', 'second', 'tour', 'municipales2020', 'normandie', 'seinemaritime']"
239,laurentdogrel,2020-06-29 12:43:24,"Emmanuel #Macron ne pourra pas passer à autre chose. La France devient l’un des 1er pays de la planète à plébisciter une vague verte. C’est un tsunami politique. Sa présidence est un échec total, doublée d’une honte et se termine avec les #Municipales2020. ",23,"['emmanuel', 'macron', 'pourra', 'passer', 'autre', 'chose', 'france', 'devient', '1er', 'pays', 'planète', 'plébisciter', 'vague', 'verte', 'tsunami', 'politique', 'présidence', 'échec', 'total', 'doublée', 'honte', 'termine', 'municipales2020']"
240,Clement2ch,2020-06-29 12:43:15,"#Municipales2020 L' #Abstention est le véritable premier parti de #France. Cela montre bien une volonté de #changement et un ras le bol en vers les politiques et de leurs ""belles"" paroles. Et ça ne va pas aller dans l'autre sens d'ici les #presidentielle2022.",25,"['municipales2020', 'abstention', 'véritable', 'premier', 'parti', 'france', 'cela', 'montre', 'bien', 'volonté', 'changement', 'ras', 'bol', 'vers', 'politiques', 'leurs', 'belles', 'paroles', 'ça', 'va', 'aller', 'autre', 'sens', 'ici', 'presidentielle2022']"
241,jonathankemma,2020-06-29 12:43:12,"Pour mieux comprendre les grands enseignements des #Municipales2020, rien de mieux que le live de @leMonde avec @FFressoz",10,"['mieux', 'comprendre', 'grands', 'enseignements', 'municipales2020', 'rien', 'mieux', 'live', 'lemonde', 'ffressoz']"
242,TOUFOUX,2020-06-29 12:43:01,"@Jul_Thery #Municipales2020: en 2014, le RN avait comptabilisé 1438 sièges dans 463 communes. Six ans plus tard, ils ne sont plus que 840 sièges dans 258 communes.",18,"['jul_thery', 'municipales2020', '2014', 'rn', 'comptabilisé', '1438', 'sièges', '463', 'communes', 'six', 'ans', 'plus', 'tard', 'plus', '840', 'sièges', '258', 'communes']"
243,GB_GBernard,2020-06-29 12:42:54,"J'ai été interrogé par @atlantico_fr pour analyser le second tour des #Municipales2020 : la percée des #Verts, l'échec de #LREM et de ses alliances avec LR, la survie du #PS, le déclin de #LR, l'impuissance du #RN, etc.",19,"['interrogé', 'atlantico_fr', 'analyser', 'second', 'tour', 'municipales2020', 'percée', 'verts', 'échec', 'lrem', 'alliances', 'lr', 'survie', 'ps', 'déclin', 'lr', 'impuissance', 'rn', 'etc']"
244,transmooc,2020-06-29 12:42:35,Post #CoroNavirus Des #Municipales2020 #NetFlix #BennalaGame #DéConfinement #SurQuiTaper? La #Police Malgré Ses Syndiquas Progressistes Ou #YaPasRacismeEnFrance #Compol Est Paumée... #GiletsJaunes Institut De #LaRépubliqueMarche &amp; #CerveauxDisponibles Pour Les #PlatesFormes,20,"['post', 'coronavirus', 'municipales2020', 'netflix', 'bennalagame', 'déconfinement', 'surquitaper', 'police', 'malgré', 'syndiquas', 'progressistes', 'yapasracismeenfrance', 'compol', 'paumée', 'giletsjaunes', 'institut', 'larépubliquemarche', 'amp', 'cerveauxdisponibles', 'platesformes']"
245,lamanchelibre,2020-06-29 12:42:33,Jean-Manuel Cousin salue la victoire de la liste de Jean-Dominique Bourdin lors de ce second tour des #Municipales2020 à #Coutances. #Normandie #Manche,16,"['jean', 'manuel', 'cousin', 'salue', 'victoire', 'liste', 'jean', 'dominique', 'bourdin', 'lors', 'second', 'tour', 'municipales2020', 'coutances', 'normandie', 'manche']"
246,lemondefr,2020-06-29 12:42:30,"#Municipales2020 : A droite depuis la Libération, Bordeaux devient écologiste. « Vous n’entendrez jamais aucune arrogance dans la bouche de l’un d’entre nous », a déclaré Pierre Hurmic ",18,"['municipales2020', 'a', 'droite', 'depuis', 'libération', 'bordeaux', 'devient', 'écologiste', 'entendrez', 'jamais', 'aucune', 'arrogance', 'bouche', 'entre', 'a', 'déclaré', 'pierre', 'hurmic']"
247,claudia_rouaux,2020-06-29 12:42:30,Félicitations cher @mickael35 pour cette victoire à la tête de la liste @lerheudemain. Pleine confiance pour poursuivre et réussir l’action déjà engagée auprès des Rheusois ! #municipales2020 ,18,"['félicitations', 'cher', 'mickael35', 'cette', 'victoire', 'tête', 'liste', 'lerheudemain', 'pleine', 'confiance', 'poursuivre', 'réussir', 'action', 'déjà', 'engagée', 'auprès', 'rheusois', 'municipales2020']"
